x y z
-1.364962 -68.146460 112.500494
-1.364962 -65.634423 112.629312
-1.364962 -63.122386 112.448428
-1.364962 -60.610349 110.806579
-1.364962 -58.098312 112.063952
-1.364962 -55.586275 113.084716
-1.364962 -53.074239 110.114150
-1.364962 -50.562202 108.237681
-1.364962 -48.050165 107.550495
-1.364962 -45.538128 109.480341
-1.364962 -43.026091 110.104678
-1.364962 -40.514054 112.990442
-1.364962 -38.002017 104.937670
-1.364962 -35.489980 109.638533
-1.364962 -32.977943 113.273845
-1.364962 -30.465906 110.935211
-1.364962 -27.953869 104.414691
-1.364962 -25.441833 101.806017
-1.364962 -22.929796 109.474529
-1.364962 -20.417759 111.760515
-1.364962 -17.905722 99.933145
-1.364962 -15.393685 109.037857
-1.364962 -12.881648 89.344072
-1.364962 -10.369611 90.768220
-1.364962 -7.857574 97.957707
-1.364962 -5.345537 98.021138
-1.364962 -2.833500 89.200551
-1.364962 -0.321463 91.861708
-1.364962 2.190573 91.414858
-1.364962 4.702610 82.383216
-1.364962 7.214647 95.032105
-1.364962 9.726684 94.017436
-1.364962 12.238721 92.175366
-1.364962 14.750758 93.092559
-1.364962 17.262795 89.619557
-1.364962 19.774832 90.223329
-1.364962 22.286869 88.401783
-1.364962 24.798906 86.942747
-1.364962 27.310943 85.612170
-1.364962 29.822980 84.123798
-1.364962 32.335016 82.672428
-1.364962 34.847053 81.218692
-1.364962 37.359090 79.765194
-1.364962 39.871127 78.311698
-1.364962 42.383164 76.858198
-1.364962 44.895201 75.404709
-1.364962 47.407238 73.951169
-1.364962 49.919275 72.497898
-1.364962 52.431312 71.043761
-1.364962 54.943349 69.590375
-1.364962 57.455386 68.137788
-1.364962 59.967422 66.683099
-1.364962 62.479459 65.231411
-1.364962 64.991496 63.765299
-1.364962 67.503533 62.370473
-1.364962 70.015570 60.656193
-1.364962 72.527607 61.379188
-1.364962 75.039644 59.626929
-1.364962 77.551681 58.463374
-1.364962 80.063718 55.398399
-1.364962 82.575755 54.799159
-1.364962 85.087792 56.841642
-1.364962 87.599829 56.079007
-1.364962 90.111865 54.362695
-1.364962 92.623902 53.124301
-1.364962 95.135939 51.447539
-1.364962 97.647976 49.060167
-1.364962 100.160013 47.136873
-1.364962 102.672050 47.375736
-1.364962 105.184087 46.003045
-1.364962 107.696124 44.392199
-1.364962 110.208161 42.803031
-1.364962 112.720198 41.402849
-1.364962 115.232235 39.686126
-1.364962 117.744271 38.848697
-1.364962 120.256308 35.019389
-1.364962 122.768345 32.058947
-1.364962 125.280382 30.098091
-1.364962 127.792419 23.466901
-1.364962 130.304456 28.630113
-1.364962 132.816493 26.527395
-1.364962 135.328530 23.434208
-1.364962 137.840567 21.534214
-1.364962 140.352604 20.224322
-1.364962 142.864641 18.315112
-1.364962 145.376677 17.540724
-1.364962 147.888714 15.815264
-1.364962 150.400751 14.357054
-1.364962 152.912788 12.904661
-1.364962 155.424825 11.451037
-1.364962 157.936862 9.997375
-1.364962 160.448899 8.524430
1.362207 -83.218682 123.678894
1.362207 -80.706645 124.661784
1.362207 -78.194608 129.402693
1.362207 -75.682571 118.315037
1.362207 -73.170534 116.695835
1.362207 -70.658497 115.102616
1.362207 -68.146460 112.952724
1.362207 -65.634423 111.549521
1.362207 -63.122386 110.416309
1.362207 -60.610349 107.501337
1.362207 -58.098312 108.849079
1.362207 -55.586275 110.854324
1.362207 -53.074239 108.696984
1.362207 -50.562202 108.099401
1.362207 -48.050165 108.033217
1.362207 -45.538128 110.803175
1.362207 -43.026091 111.078563
1.362207 -40.514054 110.473833
1.362207 -38.002017 111.187574
1.362207 -35.489980 113.016199
1.362207 -32.977943 112.930449
1.362207 -30.465906 102.868740
1.362207 -27.953869 101.871617
1.362207 -25.441833 113.536049
1.362207 -22.929796 111.082003
1.362207 -20.417759 92.758429
1.362207 -17.905722 98.581259
1.362207 -15.393685 124.410089
1.362207 -12.881648 101.870783
1.362207 -10.369611 91.424779
1.362207 -7.857574 96.180646
1.362207 -5.345537 91.539949
1.362207 -2.833500 89.958116
1.362207 -0.321463 94.325278
1.362207 2.190573 91.914420
1.362207 4.702610 92.979272
1.362207 7.214647 93.369018
1.362207 9.726684 93.914028
1.362207 12.238721 94.250236
1.362207 14.750758 92.852664
1.362207 17.262795 89.949736
1.362207 19.774832 89.905750
1.362207 22.286869 88.482421
1.362207 24.798906 87.030438
1.362207 27.310943 85.574699
1.362207 29.822980 84.124237
1.362207 32.335016 82.670141
1.362207 34.847053 81.216776
1.362207 37.359090 79.763273
1.362207 39.871127 78.309763
1.362207 42.383164 76.856307
1.362207 44.895201 75.402702
1.362207 47.407238 73.949447
1.362207 49.919275 72.494352
1.362207 52.431312 71.059290
1.362207 54.943349 69.560971
1.362207 57.455386 68.093283
1.362207 59.967422 66.837922
1.362207 62.479459 64.696721
1.362207 64.991496 63.484111
1.362207 67.503533 64.419647
1.362207 70.015570 62.478317
1.362207 72.527607 61.354028
1.362207 75.039644 59.066438
1.362207 77.551681 58.830133
1.362207 80.063718 56.865794
1.362207 82.575755 60.539653
1.362207 85.087792 57.177770
1.362207 87.599829 55.911992
1.362207 90.111865 54.420960
1.362207 92.623902 52.988356
1.362207 95.135939 51.543069
1.362207 97.647976 50.053188
1.362207 100.160013 48.627612
1.362207 102.672050 47.219540
1.362207 105.184087 45.717151
1.362207 107.696124 44.269416
1.362207 110.208161 42.809857
1.362207 112.720198 41.360479
1.362207 115.232235 39.958992
1.362207 117.744271 38.450464
1.362207 120.256308 35.381740
1.362207 122.768345 36.427154
1.362207 125.280382 34.619065
1.362207 127.792419 30.411742
1.362207 130.304456 30.981073
1.362207 132.816493 29.224492
1.362207 135.328530 23.837257
1.362207 137.840567 21.742818
1.362207 140.352604 19.944075
1.362207 142.864641 18.815307
1.362207 145.376677 16.301057
1.362207 147.888714 15.913894
1.362207 150.400751 14.362516
1.362207 152.912788 12.862142
1.362207 155.424825 11.430790
1.362207 157.936862 9.993729
1.362207 160.448899 8.541213
4.089376 -83.218682 121.431384
4.089376 -80.706645 125.446274
4.089376 -78.194608 118.543429
4.089376 -75.682571 117.356463
4.089376 -73.170534 115.996306
4.089376 -70.658497 114.538210
4.089376 -68.146460 113.079791
4.089376 -65.634423 111.627205
4.089376 -63.122386 110.168511
4.089376 -60.610349 108.718001
4.089376 -58.098312 107.335718
4.089376 -55.586275 105.850129
4.089376 -53.074239 104.740036
4.089376 -50.562202 108.478602
4.089376 -48.050165 108.226828
4.089376 -45.538128 110.164154
4.089376 -43.026091 113.470599
4.089376 -40.514054 111.867796
4.089376 -38.002017 112.689549
4.089376 -35.489980 110.192536
4.089376 -32.977943 114.752254
4.089376 -30.465906 113.971579
4.089376 -27.953869 110.980654
4.089376 -25.441833 112.139226
4.089376 -22.929796 86.745692
4.089376 -20.417759 86.613006
4.089376 -17.905722 112.632175
4.089376 -15.393685 67.738996
4.089376 -12.881648 99.048875
4.089376 -10.369611 102.327581
4.089376 -7.857574 80.274166
4.089376 -5.345537 89.695976
4.089376 -2.833500 89.970775
4.089376 -0.321463 91.520294
4.089376 2.190573 91.547696
4.089376 4.702610 91.199130
4.089376 7.214647 94.522606
4.089376 9.726684 93.879684
4.089376 12.238721 92.802476
4.089376 14.750758 92.849126
4.089376 17.262795 90.107253
4.089376 19.774832 89.870444
4.089376 22.286869 88.483475
4.089376 24.798906 87.028859
4.089376 27.310943 85.575291
4.089376 29.822980 84.121956
4.089376 32.335016 82.668313
4.089376 34.847053 81.214842
4.089376 37.359090 79.761383
4.089376 39.871127 78.307682
4.089376 42.383164 76.854837
4.089376 44.895201 75.399673
4.089376 47.407238 73.950176
4.089376 49.919275 72.500022
4.089376 52.431312 71.060556
4.089376 54.943349 68.902582
4.089376 57.455386 68.322810
4.089376 59.967422 67.486529
4.089376 62.479459 67.280671
4.089376 64.991496 65.511124
4.089376 67.503533 64.477997
4.089376 70.015570 62.584930
4.089376 72.527607 60.191012
4.089376 75.039644 63.612432
4.089376 77.551681 61.348107
4.089376 80.063718 59.125366
4.089376 82.575755 57.005397
4.089376 85.087792 56.431329
4.089376 87.599829 55.918556
4.089376 90.111865 54.441203
4.089376 92.623902 52.983538
4.089376 95.135939 51.529953
4.089376 97.647976 50.076613
4.089376 100.160013 48.622733
4.089376 102.672050 47.168567
4.089376 105.184087 45.716731
4.089376 107.696124 44.262467
4.089376 110.208161 42.808960
4.089376 112.720198 41.349725
4.089376 115.232235 39.787283
4.089376 117.744271 38.517956
4.089376 120.256308 35.448521
4.089376 122.768345 33.609608
4.089376 125.280382 34.022143
4.089376 127.792419 31.146355
4.089376 130.304456 31.339835
4.089376 132.816493 29.589413
4.089376 135.328530 27.334447
4.089376 137.840567 24.852821
4.089376 140.352604 26.818101
4.089376 142.864641 22.161893
4.089376 145.376677 16.792787
4.089376 147.888714 15.805595
4.089376 150.400751 14.343316
4.089376 152.912788 13.549511
4.089376 155.424825 12.022948
4.089376 157.936862 9.988904
4.089376 160.448899 8.509996
6.816546 -83.218682 120.767711
6.816546 -80.706645 116.750265
6.816546 -78.194608 122.512048
6.816546 -75.682571 111.435468
6.816546 -73.170534 115.352722
6.816546 -70.658497 114.607048
6.816546 -68.146460 113.076913
6.816546 -65.634423 111.623228
6.816546 -63.122386 110.171144
6.816546 -60.610349 108.718243
6.816546 -58.098312 107.273874
6.816546 -55.586275 105.795024
6.816546 -53.074239 104.285386
6.816546 -50.562202 101.462512
6.816546 -48.050165 101.724653
6.816546 -45.538128 113.690098
6.816546 -43.026091 108.219191
6.816546 -40.514054 111.072113
6.816546 -38.002017 109.770224
6.816546 -35.489980 113.293213
6.816546 -32.977943 112.148871
6.816546 -30.465906 114.796119
6.816546 -27.953869 109.003473
6.816546 -25.441833 139.210537
6.816546 -22.929796 94.566495
6.816546 -20.417759 94.621187
6.816546 -17.905722 87.059502
6.816546 -15.393685 99.575631
6.816546 -12.881648 81.130699
6.816546 -10.369611 84.191101
6.816546 -7.857574 93.474202
6.816546 -5.345537 90.761413
6.816546 -2.833500 93.210563
6.816546 -0.321463 91.595202
6.816546 2.190573 86.198848
6.816546 4.702610 93.137752
6.816546 7.214647 95.277832
6.816546 9.726684 93.691564
6.816546 12.238721 92.702461
6.816546 14.750758 92.739521
6.816546 17.262795 91.245012
6.816546 19.774832 89.973791
6.816546 22.286869 88.476567
6.816546 24.798906 87.025961
6.816546 27.310943 85.573218
6.816546 29.822980 84.119906
6.816546 32.335016 82.666422
6.816546 34.847053 81.212905
6.816546 37.359090 79.759377
6.816546 39.871127 78.306292
6.816546 42.383164 76.850821
6.816546 44.895201 75.405178
6.816546 47.407238 73.925326
6.816546 49.919275 72.547802
6.816546 52.431312 71.168953
6.816546 54.943349 69.134691
6.816546 57.455386 70.429637
6.816546 59.967422 68.185420
6.816546 62.479459 67.427390
6.816546 64.991496 64.860674
6.816546 67.503533 66.408448
6.816546 70.015570 64.612899
6.816546 72.527607 65.007931
6.816546 75.039644 62.933499
6.816546 77.551681 61.069607
6.816546 80.063718 57.981766
6.816546 82.575755 56.543852
6.816546 85.087792 54.981040
6.816546 87.599829 55.852104
6.816546 90.111865 54.448506
6.816546 92.623902 52.981300
6.816546 95.135939 51.528000
6.816546 97.647976 50.074501
6.816546 100.160013 48.621002
6.816546 102.672050 47.167542
6.816546 105.184087 45.714072
6.816546 107.696124 44.260445
6.816546 110.208161 42.806978
6.816546 112.720198 41.354783
6.816546 115.232235 39.905849
6.816546 117.744271 38.449211
6.816546 120.256308 37.036135
6.816546 122.768345 35.358938
6.816546 125.280382 34.570452
6.816546 127.792419 32.330746
6.816546 130.304456 32.696399
6.816546 132.816493 29.725145
6.816546 135.328530 28.191863
6.816546 137.840567 27.217662
6.816546 140.352604 25.297498
6.816546 142.864641 24.444455
6.816546 145.376677 17.819418
6.816546 147.888714 20.414354
6.816546 150.400751 12.945036
6.816546 152.912788 13.681764
6.816546 155.424825 12.502138
6.816546 157.936862 8.838599
6.816546 160.448899 8.198634
9.543715 -83.218682 123.287721
9.543715 -80.706645 121.672612
9.543715 -78.194608 120.767684
9.543715 -75.682571 125.742707
9.543715 -73.170534 113.628553
9.543715 -70.658497 114.631697
9.543715 -68.146460 113.067936
9.543715 -65.634423 111.632832
9.543715 -63.122386 110.167402
9.543715 -60.610349 108.717182
9.543715 -58.098312 107.263398
9.543715 -55.586275 105.786277
9.543715 -53.074239 104.335368
9.543715 -50.562202 103.374360
9.543715 -48.050165 100.473397
9.543715 -45.538128 101.765141
9.543715 -43.026091 99.304662
9.543715 -40.514054 101.897701
9.543715 -38.002017 107.291809
9.543715 -35.489980 112.138304
9.543715 -32.977943 111.112731
9.543715 -30.465906 109.528814
9.543715 -27.953869 112.608863
9.543715 -25.441833 73.125905
9.543715 -22.929796 101.125948
9.543715 -20.417759 100.201875
9.543715 -17.905722 97.609406
9.543715 -15.393685 98.207587
9.543715 -12.881648 85.115516
9.543715 -10.369611 83.576585
9.543715 -7.857574 86.831868
9.543715 -5.345537 87.344337
9.543715 -2.833500 96.090170
9.543715 -0.321463 92.581292
9.543715 2.190573 92.930673
9.543715 4.702610 97.306973
9.543715 7.214647 95.449337
9.543715 9.726684 95.004800
9.543715 12.238721 92.564536
9.543715 14.750758 91.964629
9.543715 17.262795 81.628686
9.543715 19.774832 88.143262
9.543715 22.286869 88.471375
9.543715 24.798906 87.029674
9.543715 27.310943 85.572144
9.543715 29.822980 84.117848
9.543715 32.335016 82.665278
9.543715 34.847053 81.209351
9.543715 37.359090 79.759382
9.543715 39.871127 78.315414
9.543715 42.383164 76.811695
9.543715 44.895201 75.503345
9.543715 47.407238 73.384148
9.543715 49.919275 74.386754
9.543715 52.431312 72.725223
9.543715 54.943349 71.303117
9.543715 57.455386 69.904245
9.543715 59.967422 68.294073
9.543715 62.479459 66.960180
9.543715 64.991496 69.733302
9.543715 67.503533 67.545181
9.543715 70.015570 65.960407
9.543715 72.527607 64.663387
9.543715 75.039644 63.157038
9.543715 77.551681 61.946692
9.543715 80.063718 60.712136
9.543715 82.575755 59.267197
9.543715 85.087792 57.115877
9.543715 87.599829 55.912588
9.543715 90.111865 54.432104
9.543715 92.623902 52.979586
9.543715 95.135939 51.526079
9.543715 97.647976 50.072577
9.543715 100.160013 48.619069
9.543715 102.672050 47.165577
9.543715 105.184087 45.712080
9.543715 107.696124 44.258588
9.543715 110.208161 42.805097
9.543715 112.720198 41.351546
9.543715 115.232235 39.898267
9.543715 117.744271 38.443606
9.543715 120.256308 36.990174
9.543715 122.768345 35.533399
9.543715 125.280382 34.071663
9.543715 127.792419 32.217477
9.543715 130.304456 30.968011
9.543715 132.816493 29.650291
9.543715 135.328530 28.269046
9.543715 137.840567 26.874746
9.543715 140.352604 25.424578
9.543715 142.864641 24.065223
9.543715 145.376677 20.673256
9.543715 147.888714 20.103969
9.543715 150.400751 16.744013
9.543715 152.912788 15.619771
9.543715 155.424825 13.946759
9.543715 157.936862 8.811942
9.543715 160.448899 9.041106
12.270884 -83.218682 125.052808
12.270884 -80.706645 123.772947
12.270884 -78.194608 125.051089
12.270884 -75.682571 118.286570
12.270884 -73.170534 119.686670
12.270884 -70.658497 116.513928
12.270884 -68.146460 115.735129
12.270884 -65.634423 111.530346
12.270884 -63.122386 109.866951
12.270884 -60.610349 109.139051
12.270884 -58.098312 107.645344
12.270884 -55.586275 106.252935
12.270884 -53.074239 98.735017
12.270884 -50.562202 112.810180
12.270884 -48.050165 106.780619
12.270884 -45.538128 105.723982
12.270884 -43.026091 111.560296
12.270884 -40.514054 95.470289
12.270884 -38.002017 99.864061
12.270884 -35.489980 106.436959
12.270884 -32.977943 111.465223
12.270884 -30.465906 111.539576
12.270884 -27.953869 112.259768
12.270884 -25.441833 121.264954
12.270884 -22.929796 102.897975
12.270884 -20.417759 88.283969
12.270884 -17.905722 80.238532
12.270884 -15.393685 97.605480
12.270884 -12.881648 90.918281
12.270884 -10.369611 100.207905
12.270884 -7.857574 89.123575
12.270884 -5.345537 90.167262
12.270884 -2.833500 94.055742
12.270884 -0.321463 91.900947
12.270884 2.190573 96.355472
12.270884 4.702610 97.448924
12.270884 7.214647 95.096917
12.270884 9.726684 95.855675
12.270884 12.238721 92.724832
12.270884 14.750758 93.129913
12.270884 17.262795 90.961279
12.270884 19.774832 90.395921
12.270884 22.286869 88.370908
12.270884 24.798906 87.024797
12.270884 27.310943 85.569612
12.270884 29.822980 84.115265
12.270884 32.335016 82.664831
12.270884 34.847053 81.201994
12.270884 37.359090 79.765015
12.270884 39.871127 78.297686
12.270884 42.383164 76.877422
12.270884 44.895201 75.364380
12.270884 47.407238 76.062383
12.270884 49.919275 74.206582
12.270884 52.431312 72.849372
12.270884 54.943349 69.369179
12.270884 57.455386 70.217412
12.270884 59.967422 71.706295
12.270884 62.479459 68.541274
12.270884 64.991496 68.639820
12.270884 67.503533 67.627983
12.270884 70.015570 66.048886
12.270884 72.527607 64.569939
12.270884 75.039644 63.152197
12.270884 77.551681 61.699831
12.270884 80.063718 60.226192
12.270884 82.575755 58.796642
12.270884 85.087792 57.361579
12.270884 87.599829 55.872003
12.270884 90.111865 54.433511
12.270884 92.623902 52.976772
12.270884 95.135939 51.522266
12.270884 97.647976 50.071084
12.270884 100.160013 48.617208
12.270884 102.672050 47.163635
12.270884 105.184087 45.710159
12.270884 107.696124 44.256662
12.270884 110.208161 42.803163
12.270884 112.720198 41.349663
12.270884 115.232235 39.896170
12.270884 117.744271 38.442674
12.270884 120.256308 36.989955
12.270884 122.768345 35.590228
12.270884 125.280382 34.172270
12.270884 127.792419 32.681366
12.270884 130.304456 31.192482
12.270884 132.816493 29.718970
12.270884 135.328530 28.267026
12.270884 137.840567 26.775083
12.270884 140.352604 24.525864
12.270884 142.864641 21.301630
12.270884 145.376677 20.624476
12.270884 147.888714 20.002550
12.270884 150.400751 19.504581
12.270884 152.912788 20.543253
12.270884 155.424825 19.169900
12.270884 157.936862 14.442564
12.270884 160.448899 9.110957
14.998053 -83.218682 125.200286
14.998053 -80.706645 129.578143
14.998053 -78.194608 127.286994
14.998053 -75.682571 125.612994
14.998053 -73.170534 124.368616
14.998053 -70.658497 120.125005
14.998053 -68.146460 117.872681
14.998053 -65.634423 112.925903
14.998053 -63.122386 111.269360
14.998053 -60.610349 110.300007
14.998053 -58.098312 112.525226
14.998053 -55.586275 109.403672
14.998053 -53.074239 106.579441
14.998053 -50.562202 108.824869
14.998053 -48.050165 99.955043
14.998053 -45.538128 102.586317
14.998053 -43.026091 98.474786
14.998053 -40.514054 109.311868
14.998053 -38.002017 98.281714
14.998053 -35.489980 108.920526
14.998053 -32.977943 100.895197
14.998053 -30.465906 106.183030
14.998053 -27.953869 107.110244
14.998053 -25.441833 107.427790
14.998053 -22.929796 104.033903
14.998053 -20.417759 109.256784
14.998053 -17.905722 94.094646
14.998053 -15.393685 91.035041
14.998053 -12.881648 91.245555
14.998053 -10.369611 82.531099
14.998053 -7.857574 90.920129
14.998053 -5.345537 93.471731
14.998053 -2.833500 94.406967
14.998053 -0.321463 92.906206
14.998053 2.190573 96.328056
14.998053 4.702610 96.595461
14.998053 7.214647 95.302787
14.998053 9.726684 95.771157
14.998053 12.238721 93.125036
14.998053 14.750758 93.073348
14.998053 17.262795 91.370785
14.998053 19.774832 89.919375
14.998053 22.286869 88.496420
14.998053 24.798906 87.018881
14.998053 27.310943 85.565571
14.998053 29.822980 84.122662
14.998053 32.335016 82.623821
14.998053 34.847053 81.362242
14.998053 37.359090 79.300659
14.998053 39.871127 80.406138
14.998053 42.383164 79.182847
14.998053 44.895201 77.017816
14.998053 47.407238 75.839794
14.998053 49.919275 74.086536
14.998053 52.431312 73.267918
14.998053 54.943349 72.714173
14.998053 57.455386 72.192292
14.998053 59.967422 71.806904
14.998053 62.479459 70.547051
14.998053 64.991496 69.461541
14.998053 67.503533 67.458705
14.998053 70.015570 66.347647
14.998053 72.527607 63.597320
14.998053 75.039644 62.891432
14.998053 77.551681 61.775608
14.998053 80.063718 60.209766
14.998053 82.575755 58.797006
14.998053 85.087792 57.342101
14.998053 87.599829 55.878543
14.998053 90.111865 54.431582
14.998053 92.623902 52.957282
14.998053 95.135939 51.531816
14.998053 97.647976 50.072415
14.998053 100.160013 48.616630
14.998053 102.672050 47.162819
14.998053 105.184087 45.708111
14.998053 107.696124 44.254520
14.998053 110.208161 42.801212
14.998053 112.720198 41.347742
14.998053 115.232235 39.894244
14.998053 117.744271 38.440693
14.998053 120.256308 36.979921
14.998053 122.768345 35.624049
14.998053 125.280382 34.155417
14.998053 127.792419 32.631682
14.998053 130.304456 31.128892
14.998053 132.816493 29.668598
14.998053 135.328530 28.231376
14.998053 137.840567 26.839967
14.998053 140.352604 25.484217
14.998053 142.864641 23.895184
14.998053 145.376677 21.089616
14.998053 147.888714 19.591863
14.998053 150.400751 19.549195
14.998053 152.912788 18.337624
14.998053 155.424825 16.787623
14.998053 157.936862 15.045398
14.998053 160.448899 12.593436
17.725223 -83.218682 121.277386
17.725223 -80.706645 122.850168
17.725223 -78.194608 124.530823
17.725223 -75.682571 124.542284
17.725223 -73.170534 125.889501
17.725223 -70.658497 122.080922
17.725223 -68.146460 117.942186
17.725223 -65.634423 116.466408
17.725223 -63.122386 116.112493
17.725223 -60.610349 114.061662
17.725223 -58.098312 117.690198
17.725223 -55.586275 112.875322
17.725223 -53.074239 109.830078
17.725223 -50.562202 114.554375
17.725223 -48.050165 108.469895
17.725223 -45.538128 108.635211
17.725223 -43.026091 111.147401
17.725223 -40.514054 106.178571
17.725223 -38.002017 107.069736
17.725223 -35.489980 98.175527
17.725223 -32.977943 112.671256
17.725223 -30.465906 112.134570
17.725223 -27.953869 109.416993
17.725223 -25.441833 97.539014
17.725223 -22.929796 121.940669
17.725223 -20.417759 99.853674
17.725223 -17.905722 99.489484
17.725223 -15.393685 92.719552
17.725223 -12.881648 78.788926
17.725223 -10.369611 86.785749
17.725223 -7.857574 91.246835
17.725223 -5.345537 96.141762
17.725223 -2.833500 93.971708
17.725223 -0.321463 95.651427
17.725223 2.190573 97.062988
17.725223 4.702610 89.497300
17.725223 7.214647 94.924039
17.725223 9.726684 95.278606
17.725223 12.238721 93.412761
17.725223 14.750758 92.647841
17.725223 17.262795 91.389351
17.725223 19.774832 89.925808
17.725223 22.286869 88.472025
17.725223 24.798906 87.023560
17.725223 27.310943 85.537358
17.725223 29.822980 84.207703
17.725223 32.335016 82.432702
17.725223 34.847053 82.533416
17.725223 37.359090 81.578386
17.725223 39.871127 79.867158
17.725223 42.383164 78.788664
17.725223 44.895201 76.789086
17.725223 47.407238 74.374342
17.725223 49.919275 73.538727
17.725223 52.431312 74.552086
17.725223 54.943349 75.559051
17.725223 57.455386 73.200778
17.725223 59.967422 71.876763
17.725223 62.479459 70.417666
17.725223 64.991496 68.963704
17.725223 67.503533 67.504122
17.725223 70.015570 66.182880
17.725223 72.527607 63.537706
17.725223 75.039644 63.127990
17.725223 77.551681 60.564405
17.725223 80.063718 60.651258
17.725223 82.575755 58.833234
17.725223 85.087792 57.347380
17.725223 87.599829 55.908314
17.725223 90.111865 54.512701
17.725223 92.623902 53.013141
17.725223 95.135939 50.351989
17.725223 97.647976 49.880766
17.725223 100.160013 48.584758
17.725223 102.672050 47.083558
17.725223 105.184087 45.704673
17.725223 107.696124 44.253879
17.725223 110.208161 42.799413
17.725223 112.720198 41.345821
17.725223 115.232235 39.892320
17.725223 117.744271 38.438831
17.725223 120.256308 36.980016
17.725223 122.768345 35.593703
17.725223 125.280382 34.088602
17.725223 127.792419 32.578614
17.725223 130.304456 31.098386
17.725223 132.816493 29.636374
17.725223 135.328530 28.227490
17.725223 137.840567 26.807868
17.725223 140.352604 25.361958
17.725223 142.864641 23.912156
17.725223 145.376677 22.646104
17.725223 147.888714 20.924990
17.725223 150.400751 19.601051
17.725223 152.912788 18.064420
17.725223 155.424825 16.650553
17.725223 157.936862 15.192074
17.725223 160.448899 13.639199
20.452392 -83.218682 121.743488
20.452392 -80.706645 121.027270
20.452392 -78.194608 119.132505
20.452392 -75.682571 119.601235
20.452392 -73.170534 119.884539
20.452392 -70.658497 120.560338
20.452392 -68.146460 118.887465
20.452392 -65.634423 118.495689
20.452392 -63.122386 116.340187
20.452392 -60.610349 116.626593
20.452392 -58.098312 113.963263
20.452392 -55.586275 114.118778
20.452392 -53.074239 106.712325
20.452392 -50.562202 111.181368
20.452392 -48.050165 108.177840
20.452392 -45.538128 113.095963
20.452392 -43.026091 105.937224
20.452392 -40.514054 110.148270
20.452392 -38.002017 114.673609
20.452392 -35.489980 110.779456
20.452392 -32.977943 108.627197
20.452392 -30.465906 109.161672
20.452392 -27.953869 99.182758
20.452392 -25.441833 116.157684
20.452392 -22.929796 117.167121
20.452392 -20.417759 96.420281
20.452392 -17.905722 87.254213
20.452392 -15.393685 87.947891
20.452392 -12.881648 92.043696
20.452392 -10.369611 90.233029
20.452392 -7.857574 95.650010
20.452392 -5.345537 94.487703
20.452392 -2.833500 91.095021
20.452392 -0.321463 96.292257
20.452392 2.190573 93.805268
20.452392 4.702610 94.267353
20.452392 7.214647 92.566742
20.452392 9.726684 95.421277
20.452392 12.238721 94.307196
20.452392 14.750758 92.903799
20.452392 17.262795 91.373194
20.452392 19.774832 89.924174
20.452392 22.286869 88.471068
20.452392 24.798906 87.010135
20.452392 27.310943 85.656769
20.452392 29.822980 83.756634
20.452392 32.335016 84.830414
20.452392 34.847053 81.288724
20.452392 37.359090 80.754771
20.452392 39.871127 80.207784
20.452392 42.383164 80.488781
20.452392 44.895201 80.542949
20.452392 47.407238 78.046031
20.452392 49.919275 78.275580
20.452392 52.431312 76.726202
20.452392 54.943349 74.589561
20.452392 57.455386 73.390591
20.452392 59.967422 71.859321
20.452392 62.479459 70.414962
20.452392 64.991496 68.966218
20.452392 67.503533 67.465973
20.452392 70.015570 66.686932
20.452392 72.527607 62.600668
20.452392 75.039644 60.552845
20.452392 77.551681 60.917098
20.452392 80.063718 58.585104
20.452392 82.575755 58.431985
20.452392 85.087792 56.214325
20.452392 87.599829 57.270107
20.452392 90.111865 43.273566
20.452392 92.623902 43.281195
20.452392 95.135939 49.284149
20.452392 97.647976 47.790078
20.452392 100.160013 48.265136
20.452392 102.672050 47.729919
20.452392 105.184087 45.721015
20.452392 107.696124 44.246793
20.452392 110.208161 42.797687
20.452392 112.720198 41.343850
20.452392 115.232235 39.890375
20.452392 117.744271 38.436837
20.452392 120.256308 36.983781
20.452392 122.768345 35.542612
20.452392 125.280382 34.054594
20.452392 127.792419 32.563522
20.452392 130.304456 31.100456
20.452392 132.816493 29.659409
20.452392 135.328530 28.228096
20.452392 137.840567 26.810882
20.452392 140.352604 25.355954
20.452392 142.864641 23.900614
20.452392 145.376677 22.449020
20.452392 147.888714 20.996060
20.452392 150.400751 19.548093
20.452392 152.912788 18.090105
20.452392 155.424825 16.632575
20.452392 157.936862 15.181532
20.452392 160.448899 13.726973
23.179561 -83.218682 121.861464
23.179561 -80.706645 121.611300
23.179561 -78.194608 117.979258
23.179561 -75.682571 116.694453
23.179561 -73.170534 119.714365
23.179561 -70.658497 121.796465
23.179561 -68.146460 118.339797
23.179561 -65.634423 117.936552
23.179561 -63.122386 117.239713
23.179561 -60.610349 117.342568
23.179561 -58.098312 112.989380
23.179561 -55.586275 111.529587
23.179561 -53.074239 115.146758
23.179561 -50.562202 115.894170
23.179561 -48.050165 120.691060
23.179561 -45.538128 113.947613
23.179561 -43.026091 116.119527
23.179561 -40.514054 96.206227
23.179561 -38.002017 101.204388
23.179561 -35.489980 111.130687
23.179561 -32.977943 111.395464
23.179561 -30.465906 106.965301
23.179561 -27.953869 110.916131
23.179561 -25.441833 110.153235
23.179561 -22.929796 109.369438
23.179561 -20.417759 91.171976
23.179561 -17.905722 94.106297
23.179561 -15.393685 91.049743
23.179561 -12.881648 89.562813
